index,id,Name,issueOpenScore,pullRequestMergeScore,commitRatioScore,averageCommitPerDayScore,totalScore
520,205623664,ibm-cloud-architecture/terraform-openshift3-vmware-example,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
521,204029219,novacourtois/sunday-april-19th,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
522,195284633,peterennis/aepolymorph,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
523,202982183,GriGriGore/my-forms-app,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
524,203433485,felisucoibi/RetroShare,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
525,133111500,acloudiator/awesome-scalability,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
526,192224983,terryyylim/terryyylim.github.io,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
527,194440690,ebenezerjay/mtg-war,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
528,203303097,kee-rp/programming-in-c,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
529,205527279,pluse09/emergency_support_android,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
530,100966290,lawliteqed/aws-tool,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
531,161156620,ptamayo97/Gig-It,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
532,205369839,seanholmes77/AWS_SysOps_Associate,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
533,205639226,Sakai-NR/000053git,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
534,188842081,elixir-europe/cloud,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
535,203074468,masako123/terakoya_todo_app,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
536,203239533,m-apps-la/mikes_personal_site,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
537,190940716,kamil-developer/kamildev,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
538,198295095,Carsalog/cl-app,0.0,0.33333334,5.6047527E-5,5.6047527E-5,0.06175642
539,204593545,zaragozamartin91/TDP2-G5-2019-2C-Android,2.562112E-6,0.33333334,5.6047527E-5,1.868251E-5,0.06175062
540,204632463,kokigooner/techmemo,0.0,0.32432434,6.725703E-4,6.725703E-4,0.06056318
541,74318318,slow-session/wellington.session.nz,0.0,0.2857143,5.0442776E-4,0.0010088555,0.06038509
542,205650817,greendeveleap/gan_shmuel_green,0.0,0.25,7.473004E-5,2.2419011E-4,0.06027237
543,205624280,Dragonchain-Community/dragonchain-uvn-install-guide,0.0,0.2857143,3.6430894E-4,7.286179E-4,0.060268316
544,187027461,avitex/nixpkgs,0.0,0.32258067,5.604753E-4,5.604753E-4,0.060216516
545,205645090,LuisaGavilan/azu-ecdn-module,0.0,0.32258067,5.0442776E-4,5.0442776E-4,0.0601885
546,196925919,Exmortem/MagitekRoutine,0.0,0.2857143,5.6047527E-5,1.12095055E-4,0.060011435
547,205158873,JEALG/JEEDOM-Multi_info-Binaire--mobile,0.0,0.32,5.0442776E-4,5.0442776E-4,0.059758384
548,204279297,asanyad/QuickEyes,0.0,0.32,2.8023764E-4,2.8023764E-4,0.05964629
549,195383090,mufaza-textile/Mufaza,0.0,0.13333334,1.21436315E-4,7.286179E-4,0.059522375
550,205608341,coolmanbat2/coolmanbat2.github.io,0.0,0.31578946,4.4838022E-4,4.4838022E-4,0.059028607
551,191406270,sankhaMukherjee/densityNN,0.0,0.31578946,3.923327E-4,3.923327E-4,0.059000585
552,205500616,j-sea/unit-4-game,0.0,0.31578946,2.8023764E-4,2.8023764E-4,0.058944535
553,193953218,saikat-org/chat-room-056,0.0,0.31578946,2.2419011E-4,2.2419011E-4,0.058916513
554,203474762,bw-clinical-trials/Marketing-Page,0.0,0.2777778,2.8023764E-4,5.604753E-4,0.058875505
555,200349879,chrisd149/Project-Zart,0.0,0.30769232,4.4838022E-4,4.4838022E-4,0.057679083
556,200343134,mam17/think,0.0,0.30769232,3.923327E-4,3.923327E-4,0.05765106
557,205389330,vgoloviznin/scout-movies,0.0,0.30769232,3.923327E-4,3.923327E-4,0.05765106
558,205442370,romkravets/modern-mockup,0.0,0.30769232,3.3628516E-4,3.3628516E-4,0.05762304
559,205652608,TomRoskam/Git-leren,0.0,0.30769232,3.3628516E-4,3.3628516E-4,0.05762304
560,198348655,raymondng76/IRS-MR-RS-2019-07-01-IS1FT-GRP-TeamName-LevelUp,0.0,0.30769232,3.3628516E-4,3.3628516E-4,0.05762304
561,205592001,ManSleen/How-To-Redesign-BE,0.0,0.30769232,3.3628516E-4,3.3628516E-4,0.05762304
562,203482564,nicholas-wilcox/cryptopals_solutions,0.0,0.30769232,2.8023764E-4,2.8023764E-4,0.05759501
563,204967828,hirokazutei/react-native-kinpaku-ui,0.0,0.30769232,2.8023764E-4,2.8023764E-4,0.05759501
564,204110764,nowiseeyou/phpModel,0.0,0.30769232,2.2419011E-4,2.2419011E-4,0.05756699
565,172210660,RobinKartikeyaKhatri/The-Complete-Web-Developer-in-2019-Zero-to-Mastery,0.0,0.30769232,2.2419011E-4,2.2419011E-4,0.05756699
566,199138930,bashokusan/P5,0.0,0.30769232,2.2419011E-4,2.2419011E-4,0.05756699
567,202982705,GvYK/CWinHttp,0.0,0.30769232,2.2419011E-4,2.2419011E-4,0.05756699
568,118323284,validmeasures/odkr,0.0,0.30769232,2.2419011E-4,2.2419011E-4,0.05756699
569,205483016,namclu/AirTaskerChallenge,0.0,0.30769232,1.6814258E-4,1.6814258E-4,0.057538968
570,194889600,moyni/moyni.github.io,0.0,0.30769232,1.6814258E-4,1.6814258E-4,0.057538968
571,200873096,light130/myapp,0.0,0.30769232,1.12095055E-4,1.12095055E-4,0.05751094
572,113987411,iv-web/aegis-ivweb,0.0,0.30769232,1.12095055E-4,1.12095055E-4,0.05751094
573,200230197,stobita/airnote,2.2732006E-6,0.30769232,1.12095055E-4,1.601358E-5,0.057495307
574,194800162,yqcznb/running,0.0,0.23076922,1.3077757E-4,3.923327E-4,0.057132628
575,198644046,pinecoders/pinecoders.github.io,0.0,0.3,1.6814258E-4,1.6814258E-4,0.05625691
576,125706072,anuj-github/Programming,0.0,0.3,1.6814258E-4,1.6814258E-4,0.05625691
577,204282083,nguyendinhkhiem/nhanh.vn.v2,0.0,0.26086956,1.12095055E-4,2.2419011E-4,0.05591735
578,205052068,slow-session/ceol-aneas,0.0,0.2962963,4.4838022E-4,4.4838022E-4,0.055779744
579,175970249,lazy-suzy/lazysuzy-code,0.0,0.22222222,9.341254E-5,2.8023764E-4,0.055664536
580,205498394,NaduniRanasinghe/Event-Planner,7.668388E-6,0.22222222,5.6047527E-5,1.6814258E-4,0.055622224
581,200718438,alperendurmus/Slide-Generator,0.0,0.2857143,0.0011769981,0.0011769981,0.05438039
582,205262047,webiot-c/raspi_webserver,0.0,0.25,3.3628516E-4,6.725703E-4,0.054292586
583,203510815,jackm-xyz/rockblock-calendar-compiler,0.0,0.2857143,7.286179E-4,7.286179E-4,0.054156195
584,203900878,houko/flutter-study-app,0.0,0.2857143,6.725703E-4,6.725703E-4,0.054128174
585,205612424,RSpe/MSA-Sign-Translate,0.0,0.25,1.12095055E-4,2.2419011E-4,0.054105755
586,178513664,shalendar/Shalendar_Android_Java,0.0,0.25,1.12095055E-4,2.2419011E-4,0.054105755
587,199221636,policy-views/Policy-Views-Website,0.0,0.2857143,5.604753E-4,5.604753E-4,0.054072123
588,205650830,Zkatzav/TrabaJob,0.0,0.25,5.6047527E-5,1.12095055E-4,0.054059055
589,171973142,vorot93/nixpkgs,0.0,0.2857143,5.0442776E-4,5.0442776E-4,0.0540441
590,200335264,LoyalBlanc/SpModule,0.0,0.2857143,5.0442776E-4,5.0442776E-4,0.0540441
591,194728827,jorgeotavio/Jogo-Mpoo,0.0,0.2857143,4.4838022E-4,4.4838022E-4,0.05401608
592,205598570,jescowuester/a11y-hooks,0.0,0.2857143,4.4838022E-4,4.4838022E-4,0.05401608
593,205627816,ahucv/Multi-Model-Fusion-Framework,0.0,0.2857143,3.923327E-4,3.923327E-4,0.053988058
594,205533344,a32kita/YBlogLoader,0.0,0.2857143,3.923327E-4,3.923327E-4,0.053988058
595,200408460,A-Evseeva/odoo_toonproject,0.0,0.2857143,3.923327E-4,3.923327E-4,0.053988058
596,205302183,irene-haeryun-kwon/irene-haeryun-kwon.github.io,0.0,0.2857143,3.923327E-4,3.923327E-4,0.053988058
597,196411209,vunited/kaoyan_Language_Of_C,1.4920987E-7,0.2857143,5.0442776E-4,9.89074E-6,0.053961705
598,203378782,Tiankx1003/Data-Warehouse,0.0,0.2857143,3.3628516E-4,3.3628516E-4,0.053960036
599,200937615,whoami1231/blog-vue,0.0,0.2857143,3.3628516E-4,3.3628516E-4,0.053960036
600,164608222,alibaba/flutter-go,0.0,0.2857143,3.3628516E-4,3.3628516E-4,0.053960036
601,205489003,nekonabesan/prj_8cc,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
602,205627141,adithyakoundinya/motion-matrix,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
603,205616559,SamGearou/CLRS,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
604,204148844,rahulraogrr/econnectapp,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
605,9474967,splattner/myvbc,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
606,203071661,CuAnnan/Downlink,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
607,205150877,tegnike/practice_container,0.0,0.2857143,2.8023764E-4,2.8023764E-4,0.053932007
608,205623811,nickstern2/mister-cocktail,0.0,0.2857143,2.2419011E-4,2.2419011E-4,0.053903986
609,143460620,djscroggins/tree-trimmer,0.0,0.2857143,2.2419011E-4,2.2419011E-4,0.053903986
610,205624065,felixfong227/e621_helper_tampermonkey,0.0,0.2857143,2.2419011E-4,2.2419011E-4,0.053903986
611,205526365,MASATO-YAKUSHIGAWA/weather_line_bot,0.0,0.2857143,2.2419011E-4,2.2419011E-4,0.053903986
612,197899500,0ofKIM/for-git-experience,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
613,205628176,daleksprinter/react-redux,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
614,176946122,egyptian-cure-bank/ECBNewWeb,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
615,109460103,traPtitech/traQ-UI,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
616,204631211,profjordanov/saleforce,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
617,198094565,SalvatoreSantamaria/rails-alpha-blog,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
618,205543603,DrZIn-dev/word-challenge,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
619,203478271,shioimm/til,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
620,181786275,dcts/CoinRocketApp.com,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
621,203657983,NoraVR/hmyes,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
622,114224854,Alexiuce/ServerStudy,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
623,203867903,yeniv/soybean-challenge,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
624,98848994,sanko-shoko/simplesp,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
625,205656597,pdonadeo/fix_date,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
626,202898655,ShelbyDiamond/Portfolio,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
627,201546199,davidwarshaw/unipaint,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
628,199869316,SorkinType/EQX,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
629,205622390,JMo911/clickygame3,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
630,197108360,Janda95/IPSubnet-Android,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
631,204581528,erykmol/Event-app,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
632,201744257,eric7733/whitepaper-1,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
633,200309165,averycrespi/yolk,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
634,195022224,maximsan/EasyRent,0.0,0.2857143,1.6814258E-4,1.6814258E-4,0.053875964
635,122259429,MarcoPNS/Spotify-Stream-Widget,1.8841535E-8,0.2857143,2.2419011E-4,5.481421E-7,0.053866714
636,184424921,dudcheol/SLRcoding,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
637,190997227,JEALG/JEEDOM-Fenetre-IMG--Mobile,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
638,205613678,TheGreatSloff/hello-world,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
639,186082056,dtolnay/case-studies,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
640,195985340,mahdikeshavarz903/icounseling,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
641,205403870,haseebc/pentestprofile,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
642,80881231,amnona/dbbact-calour,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
643,204754710,Vinayak-NZ/RSS_2019,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
644,194020259,aashishgarg/dairy,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
645,204123206,aquarius25/ball4u,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
646,100798090,pigpigever/leetcode-js-tonychen,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
647,190673383,bmt94/SageClient,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
648,202611751,bmcleroy/rbm-realestate,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
649,200448791,KazukiYunoue/rails_without_scaf,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
650,201570345,xcelsiorbosi/UNI_2019_DAG_TEXT_ANALYTICS,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
651,170208514,alanbo/social-network-starter-kit,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
652,89654412,u014427391/jeeplatform,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
653,192161737,SathishSaminathan/loote,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
654,203847826,hiroshima820/HTML-CSS,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
655,205589105,andres-martin/flow_over_stack_rails,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
656,203142363,gengdz/learning-notes,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
657,202515199,raaya-pathare/raaya.com,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
658,204148084,stephenh67/blackjack,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
659,205604264,Allenzzp/PY-Scrapy-Cui,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
660,193383740,white-rose/GongfuchaRevivals,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
661,112021426,ealejandroh/web,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
662,189529617,elesei/laravel-notification-channels-twilio,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
663,163917140,Bright-W/RSSHub,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
664,204765321,sarahb831/React-Native-Chat-App,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
665,65037118,the-code-experiments/dl-prerequisite,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
666,204621727,PKxk8J/yasagashi,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
667,205626288,vayelcrau/connector,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
668,205645361,iamraga/Anonymous-Message-Board-FCC,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
669,163115273,tam-leminh/tam-leminh.github.io,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
670,169627291,bbah93/Igloo,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
671,126953799,Pandinosaurus/cpython,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
672,179084830,proshantokuet/psibd,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
673,198952454,aoju/bus,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
674,197859434,Tiankx1003/Note,0.0,0.2857143,1.12095055E-4,1.12095055E-4,0.053847935
675,158498560,yamash723/nes-emulator-rust,1.1996881E-4,0.2857143,5.6047527E-5,5.6047527E-5,0.053839907
676,133233610,sazare/cheaplogic,1.1394804E-6,0.2857143,1.12095055E-4,1.868251E-5,0.053832557
677,205324004,sitRyo/RougeLikeShooting,4.1384733E-6,0.2857143,5.6047527E-5,5.6047527E-5,0.053820606
678,185145153,DRracer/Prusa-Firmware,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
679,205633928,ryu-sasaki/existance,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
680,191776595,xemoe/vue-realworld-example-app,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
681,204715564,masanorifunaki/expo-react-native-news-app,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
682,203878224,redacademy/beyond-ws1-2019,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
683,191099179,machamp0714/airbnb,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
684,202639706,fengjixuchui/defcon27_csharp_workshop,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
685,192615239,MercierCorentin/countext,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
686,202401644,ganeshramyadav/AuthService,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
687,119244198,tiarebalbi/spring-boot,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
688,174278580,fengjixuchui/algo,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
689,165453459,Shadow-Quill/Paradise,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
690,205635000,lethavi/market_place_api,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
691,195400311,KagamigawaMeguri/ShadowsocksR-Windows,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
692,187534124,Jimmy-Hu/vcpkg,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
693,179266136,friend-app/party,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
694,193448864,fakegit/redash,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
695,162635170,Tyler-Pritchard/Gather-backend,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
696,195492929,sandip15/Leetcode-Practice-Solutions,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
697,205595337,htanivar/java-core-8,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
698,205477375,MosesofEgypt/supyr_struct,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
699,204198775,breelong7/cookie-stand,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
700,205654908,Wouter0100/restic,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
701,174698125,Pandinosaurus/pytorch-pretrained-BERT,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
702,191488794,joe9111/pdf.js,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
703,28761006,moimikey/homebrew-cask,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
704,204378568,Shinji1129/LaraPhoto,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
705,68598795,inner-active/InneractiveAdSDK-iOS,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
706,190856712,acid-chicken/mono,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
707,195100407,bmstu-iu9/utp2019-8-chat,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
708,188867850,satopian/poti-kai,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
709,200669169,YusukeHirose/goproduct,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
710,169334303,zwagoth/e621ng,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
711,119666381,Pandinosaurus/pytorch,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
712,202845127,Yokohama-Miyazawa/irohaboard,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
713,194740339,peterennis/ionic-pwa-toolkit,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
714,204823258,edwardhdez/face-locator-api,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
715,205642761,alexburrowsdev/build-your-own-x,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
716,126603096,Mattlk13/swagger-ui,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
717,203967465,daiymd/freemarket_sample_57b,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
718,205518812,CodecoolGlobal/filepartreader-testing-with-junit-ezsana,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
719,205661122,vitalyliber/hotel,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
720,203158932,jennikate/wdi-fundamentals-memorygame,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
721,205294692,milicofelix/whatsapp-ecommerce,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
722,25795005,JustinWingChungHui/okKindred,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
723,201810411,Mokagbue/thewallbackend,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
724,203533865,ChaosQuant/panther,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
725,203592131,edwardhdez/face-locator,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
726,101089623,MaTriXy/iosched,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
727,92983492,bradleyhop/bradleyhop.github.io,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
728,133188143,QuebraDev/quebradev.github.io,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
729,31720557,keneanung/mono,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
730,84240564,AgaKhanFoundation/WCF-android,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
731,204215972,Mel34/sway,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
732,151320588,abranhe/hackathon-badges,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
733,202117940,traceon/ClickHouse,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
734,205453676,Wherewolfe35/saga-movies,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
735,198913882,a-mabe/tmvis,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
736,204208307,LeoKuhorev/cookie-stand,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
737,189890777,fakegit/audacity,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
738,202098884,grmgr/chat-space,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
739,205565758,maichang/task_app,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
740,191999974,brpaz/cheatsheets,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
741,205624877,SmartHomeBuilder/app-control-panel,0.0,0.2857143,5.6047527E-5,5.6047527E-5,0.053819913
742,205637500,inguuu/socket-chat-room,0.0,0.27906978,6.725703E-4,6.725703E-4,0.053020757
743,202855233,khml/gcp-tools,0.0,0.27906978,5.0442776E-4,5.0442776E-4,0.052936684
744,205472557,blnaef99/brandan-naef-development,0.0,0.27586207,4.4838022E-4,4.4838022E-4,0.05237404
745,205069307,leenisl/mianmian81,0.0,0.05,8.807469E-5,6.165228E-4,0.051763397
746,205525029,parambika/PaperplaneExtended,0.0,0.27272728,1.6814258E-4,1.6814258E-4,0.05171146
747,203341786,chankl78/backofficeq,0.0,0.27272728,1.6814258E-4,1.6814258E-4,0.05171146
748,203277025,Koshenko/TG-Claw,0.0,0.23529412,1.6814258E-4,3.3628516E-4,0.051701486
749,170576568,Jozaguts/reservaciones,0.0,0.23529412,1.6814258E-4,3.3628516E-4,0.051701486
750,6219981,trombik/freebsd-ports,0.0,0.27027026,2.8023764E-4,2.8023764E-4,0.051358
751,204897581,tororujtz54k0/chat-space,0.0,0.26666668,6.725703E-4,6.725703E-4,0.05095357
752,200959344,ramondcsilva/There-and-back-again,0.0,0.1935484,1.3077757E-4,3.923327E-4,0.05092916
753,143149646,younghochai/motion-matrix,0.0,0.23076922,1.4011882E-4,2.8023764E-4,0.050923984
754,205647423,Christones211/Curriculum-vitae,0.0,0.26666668,3.923327E-4,3.923327E-4,0.050813455
755,205628570,ankitmayur/eventFilterSolved,0.0,0.26666668,3.3628516E-4,3.3628516E-4,0.050785434
756,198566324,RoyNyaga/afea_website,0.0,0.26666668,2.2419011E-4,2.2419011E-4,0.050729383
757,192961316,MangrobanGit/comics_rx,0.0,0.26666668,2.2419011E-4,2.2419011E-4,0.050729383
758,190982843,siddg97/portfolio,0.0,0.26666668,2.2419011E-4,2.2419011E-4,0.050729383
759,112731567,sizzlorox/Idle-RPG-Bot,0.0,0.26666668,2.2419011E-4,2.2419011E-4,0.050729383
760,204017435,aeorfei/site_customer_journeys,0.0,0.26666668,2.2419011E-4,2.2419011E-4,0.050729383
761,191917371,dcts/javascript30-codingChallenges,0.0,0.26666668,1.6814258E-4,1.6814258E-4,0.05070136
762,201224460,jayanthns/django-frontend-backend-scaffold,0.0,0.26666668,1.6814258E-4,1.6814258E-4,0.05070136
763,196932052,kitiya/beaver,0.0,0.26666668,1.6814258E-4,1.6814258E-4,0.05070136
764,203060686,ezekielgiordano/neat_lists,0.0,0.26666668,1.12095055E-4,1.12095055E-4,0.050673332
765,163486577,Freemd-it/recruiting-admin,0.0,0.26666668,1.12095055E-4,1.12095055E-4,0.050673332
766,146932304,ivanivanyuk1993/util-angular,0.0,0.26666668,1.12095055E-4,1.12095055E-4,0.050673332
767,151634214,roketworks/azure-docs,0.0,0.26666668,1.12095055E-4,1.12095055E-4,0.050673332
768,200668446,res0nanz/saira,4.167357E-6,0.26666668,1.12095055E-4,3.736502E-5,0.050661575
769,203499865,Abbiscuit/hnyka-store,1.5251738E-6,0.26666668,1.12095055E-4,1.601358E-5,0.050657574
770,200291323,Draxtheros/Persistent-Bay,0.0,0.26086956,0.0010088555,0.0010088555,0.05015553
771,203359189,hrwtrhnk/wotacolle,0.0,0.26086956,6.725703E-4,6.725703E-4,0.049987387
772,204532497,Kath06Urquilla/ConstructoraJAVA,0.0,0.22222222,5.0442776E-4,0.0010088555,0.049803074
773,203744361,polinema-mobile/android,0.0,0.22222222,2.8023764E-4,5.604753E-4,0.049616247
774,148928031,cutreth/lkbw,0.0,0.2580645,6.725703E-4,6.725703E-4,0.049519878
775,195532482,bomber0522/freemarket_sample_50b,0.0,0.22222222,8.407129E-5,1.6814258E-4,0.049452778
